symbol,source,interval,period_start,period_end,exit_mode,keep_fixed_tp,confidence,cost_profile,trades,win_rate_net,profit_factor_net,total_net_pnl,final_balance,max_drawdown_pct,avg_trade_net,fees_paid,spread_slippage_cost_estimate,funding_paid,long_trades,short_trades,long_net_pnl,short_net_pnl,tp_count,sl_count,trailing_count,timeout_count,trailing_activated_count,verdict,report_json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2024-12-31T23:55:00+00:00,atr_trailing,False,0.45,stress,4091,33.26814959667563,0.3155694171021865,-675.4996648839734,324.5003351160266,67.62305333112498,-0.1651184710056156,297.2678192970686,405.3652233948767,0.0,2377,1714,-390.9509915454924,-284.548673338481,0,1778,2115,198,2119,FAIL,reports_json/btcusdt_slice_2024_atr_trailing_no_tp_conf045_stress.json
BTCUSDT,bybit,5m,2025-01-01T00:00:00+00:00,2025-12-31T23:55:00+00:00,atr_trailing,False,0.45,stress,2894,30.787836903939187,0.2398875613185978,-818.8938112093795,181.10618879062054,81.88938112093798,-0.2829626161746301,310.3780475671999,423.2427441710016,0.0,1643,1251,-480.13876847428463,-338.7550427350949,0,1303,1339,252,1343,FAIL,reports_json/btcusdt_slice_2025_atr_trailing_no_tp_conf045_stress.json
BTCUSDT,bybit,5m,2026-01-01T00:00:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,False,0.45,stress,1261,31.800158604282313,0.28826144535108705,-243.33828479817228,756.6617152018277,24.33382847981734,-0.19297247010164337,101.69717163644728,138.67795965564918,0.0,732,529,-137.75095053804523,-105.58733426012707,0,560,625,76,627,FAIL,reports_json/btcusdt_slice_2026_ytd_atr_trailing_no_tp_conf045_stress.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,False,0.51,zero_cost,5195,59.26852743022136,0.9581476812533067,-39.12809244999944,960.8719075500005,7.462727373694866,-0.007531875351299219,0.0,0.0,0.0,3062,2133,-23.25641069999987,-15.871681749999567,0,1927,2967,301,2977,FAIL,reports_json/btcusdt_full_atr_trailing_no_tp_conf051_zero_cost.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2024-12-31T23:55:00+00:00,atr_trailing,False,0.51,zero_cost,2585,61.00580270793037,1.0566592243927744,21.54874579999999,1021.5487458,1.6379643038452087,0.008336071876208892,0.0,0.0,0.0,1549,1036,21.02701625000003,0.5217295499999592,0,929,1540,116,1544,WEAK,reports_json/btcusdt_slice_2024_atr_trailing_no_tp_conf051_zero_cost.json
BTCUSDT,bybit,5m,2025-01-01T00:00:00+00:00,2025-12-31T23:55:00+00:00,atr_trailing,False,0.51,zero_cost,1795,57.43732590529248,0.8930500415014786,-44.01594374999935,955.9840562500007,4.866995814799883,-0.02452141713091886,0.0,0.0,0.0,1046,749,-39.29976444999973,-4.716179299999625,0,679,970,146,974,FAIL,reports_json/btcusdt_slice_2025_atr_trailing_no_tp_conf051_zero_cost.json
BTCUSDT,bybit,5m,2026-01-01T00:00:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,False,0.51,zero_cost,812,57.88177339901478,0.8889373197648754,-15.760871700000067,984.2391283,2.0154369075121146,-0.019409940517241462,0.0,0.0,0.0,467,345,-4.9836625000001735,-10.777209199999897,0,317,456,39,458,FAIL,reports_json/btcusdt_slice_2026_ytd_atr_trailing_no_tp_conf051_zero_cost.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,False,0.51,realistic_taker,5169,55.36854323853744,0.43369573917037696,-706.3734563376507,293.62654366234926,70.91762929167727,-0.13665572767220946,440.5586303398353,240.3047051621546,0.0,3047,2122,-414.4572021018968,-291.91625423575397,0,2065,2808,296,2818,FAIL,reports_json/btcusdt_full_atr_trailing_no_tp_conf051_realistic_taker.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2024-12-31T23:55:00+00:00,atr_trailing,False,0.51,realistic_taker,2587,57.40239659837649,0.4852656567873452,-263.3383894289593,736.6616105710407,27.02810176660197,-0.10179296073790464,186.63058018740915,101.79850054219224,0.0,1561,1026,-148.6514984612825,-114.68689096767682,0,1005,1467,115,1473,FAIL,reports_json/btcusdt_slice_2024_atr_trailing_no_tp_conf051_realistic_taker.json
BTCUSDT,bybit,5m,2025-01-01T00:00:00+00:00,2025-12-31T23:55:00+00:00,atr_trailing,False,0.51,realistic_taker,1771,53.30321852060983,0.4041868792603845,-323.5000108788489,676.4999891211511,32.3500010878849,-0.18266516706880231,188.88340763596716,103.02731041293463,0.0,1027,744,-199.7047579645872,-123.7952529142617,0,716,914,141,917,FAIL,reports_json/btcusdt_slice_2025_atr_trailing_no_tp_conf051_realistic_taker.json
BTCUSDT,bybit,5m,2026-01-01T00:00:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,False,0.51,realistic_taker,808,53.46534653465347,0.38237029242277265,-118.2146274460509,881.7853725539491,11.825429596892764,-0.14630523198768675,64.73614547397828,35.31062316887681,0.0,459,349,-66.10094567602711,-52.11368177002379,0,342,426,40,427,FAIL,reports_json/btcusdt_slice_2026_ytd_atr_trailing_no_tp_conf051_realistic_taker.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,False,0.51,stress,5172,31.34184068058778,0.29077742123447764,-1061.8931584720226,-61.893158472022606,106.17614163390785,-0.20531576923279632,441.51980523717634,602.0724513927796,0.0,3047,2125,-625.6338217064828,-436.2593367655397,0,2298,2579,295,2593,FAIL,reports_json/btcusdt_full_atr_trailing_no_tp_conf051_stress.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2024-12-31T23:55:00+00:00,atr_trailing,False,0.51,stress,2584,32.585139318885446,0.3276845051673905,-417.8977225449552,582.1022774550448,41.91367511794315,-0.16172512482389906,186.54923967508356,254.38533978788243,0.0,1547,1037,-240.2657257898046,-177.63199675515054,0,1131,1340,113,1346,FAIL,reports_json/btcusdt_slice_2024_atr_trailing_no_tp_conf051_stress.json
BTCUSDT,bybit,5m,2025-01-01T00:00:00+00:00,2025-12-31T23:55:00+00:00,atr_trailing,False,0.51,stress,1795,30.64066852367688,0.2640569830784868,-482.68370957646897,517.316290423531,48.26837095764693,-0.26890457358020553,191.28983863257562,260.8497627724417,0.0,1044,751,-290.96967638143775,-191.7140331950312,0,804,847,144,854,FAIL,reports_json/btcusdt_slice_2025_atr_trailing_no_tp_conf051_stress.json
BTCUSDT,bybit,5m,2026-01-01T00:00:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,False,0.51,stress,791,28.950695322376742,0.26748216281510223,-160.20907234000117,839.7909276599988,16.020907234000084,-0.20253991446270692,63.47467059891068,86.55636327336485,0.0,456,335,-94.39841953524041,-65.81065280476078,0,362,392,37,393,FAIL,reports_json/btcusdt_slice_2026_ytd_atr_trailing_no_tp_conf051_stress.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,False,0.6,zero_cost,2013,59.86090412319921,0.9871019417120438,-4.608348600000031,995.3916514,3.095230377566906,-0.002289293889716856,0.0,0.0,0.0,1375,638,5.396215349999876,-10.004563949999909,0,750,1165,98,1172,FAIL,reports_json/btcusdt_full_atr_trailing_no_tp_conf060_zero_cost.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2024-12-31T23:55:00+00:00,atr_trailing,False,0.6,zero_cost,1005,61.19402985074627,1.085584520528419,12.692310699999915,1012.6923106999999,0.9930804728436224,0.012629164875621806,0.0,0.0,0.0,682,323,14.534493599999806,-1.842182899999891,0,361,604,40,607,WEAK,reports_json/btcusdt_slice_2024_atr_trailing_no_tp_conf060_zero_cost.json
BTCUSDT,bybit,5m,2025-01-01T00:00:00+00:00,2025-12-31T23:55:00+00:00,atr_trailing,False,0.6,zero_cost,678,57.52212389380531,0.9075512177572709,-14.216611799999894,985.7833882000001,2.886606023675832,-0.02096845398230073,0.0,0.0,0.0,453,225,-5.001990799999867,-9.214621000000028,0,264,367,47,371,FAIL,reports_json/btcusdt_slice_2025_atr_trailing_no_tp_conf060_zero_cost.json
BTCUSDT,bybit,5m,2026-01-01T00:00:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,False,0.6,zero_cost,329,60.48632218844985,0.9410935506534298,-3.252247500000049,996.7477524999999,0.7029214935415053,-0.009885250759878568,0.0,0.0,0.0,240,89,-4.1362874500000615,0.8840399500000129,0,125,193,11,193,FAIL,reports_json/btcusdt_slice_2026_ytd_atr_trailing_no_tp_conf060_zero_cost.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,False,0.6,realistic_taker,2010,55.37313432835821,0.4381313509347763,-273.3814046089669,726.6185953910331,27.699477006487456,-0.1360106490591875,169.2841794721168,92.3368241081626,0.0,1365,645,-174.97276421734483,-98.40864039162204,0,818,1093,99,1099,FAIL,reports_json/btcusdt_full_atr_trailing_no_tp_conf060_realistic_taker.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2024-12-31T23:55:00+00:00,atr_trailing,False,0.6,realistic_taker,1003,57.42771684945165,0.4963725633542987,-101.25804562273657,898.7419543772635,10.573674550549834,-0.1009551800824891,71.79194471352405,39.1592434433915,0.0,675,328,-63.404110385209925,-37.85393523752666,0,394,572,37,574,FAIL,reports_json/btcusdt_slice_2024_atr_trailing_no_tp_conf060_realistic_taker.json
BTCUSDT,bybit,5m,2025-01-01T00:00:00+00:00,2025-12-31T23:55:00+00:00,atr_trailing,False,0.6,realistic_taker,677,52.14180206794683,0.3968148281777133,-126.69669099001766,873.3033090099823,12.669669099001748,-0.18714429983754455,71.04680159448824,38.752799348978385,0.0,452,225,-77.93087624238409,-48.76581474763358,0,288,340,49,344,FAIL,reports_json/btcusdt_slice_2025_atr_trailing_no_tp_conf060_realistic_taker.json
BTCUSDT,bybit,5m,2026-01-01T00:00:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,False,0.6,realistic_taker,329,55.92705167173252,0.4002739805670598,-44.98955085027664,955.0104491497234,4.498955085027603,-0.13674635516801412,26.34273381816849,14.368763515792729,0.0,238,91,-33.63777758975081,-11.351773260525833,0,136,181,12,181,FAIL,reports_json/btcusdt_slice_2026_ytd_atr_trailing_no_tp_conf060_realistic_taker.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,False,0.6,stress,2024,29.891304347826086,0.2920893185993583,-416.29215874874916,583.7078412512508,41.72318382325238,-0.20567794404582468,170.78642068793073,232.89056656931785,0.0,1383,641,-269.32018748755416,-146.97197126119494,0,912,1006,106,1012,FAIL,reports_json/btcusdt_full_atr_trailing_no_tp_conf060_stress.json
BTCUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2024-12-31T23:55:00+00:00,atr_trailing,False,0.6,stress,1009,32.01189296333003,0.327785519249594,-166.0652080398438,833.9347919601562,16.7407714272298,-0.1645839524676351,72.48680831934524,98.84565067102325,0.0,680,329,-106.23796056444897,-59.827247475394834,0,446,522,41,526,FAIL,reports_json/btcusdt_slice_2024_atr_trailing_no_tp_conf060_stress.json
BTCUSDT,bybit,5m,2025-01-01T00:00:00+00:00,2025-12-31T23:55:00+00:00,atr_trailing,False,0.6,stress,689,27.28592162554427,0.26317026752989153,-187.68539938184992,812.31460061815,18.76853993818495,-0.2724026115846878,72.15600453762693,98.39454200386021,0.0,462,227,-115.56517231427011,-72.1202270675798,0,324,315,50,317,FAIL,reports_json/btcusdt_slice_2025_atr_trailing_no_tp_conf060_stress.json
BTCUSDT,bybit,5m,2026-01-01T00:00:00+00:00,2026-04-25T23:55:00+00:00,atr_trailing,False,0.6,stress,325,28.923076923076923,0.27693353524240344,-62.02040741221539,937.9795925877846,6.202040741221424,-0.19083202280681658,26.040908416118555,35.51032939443439,0.0,241,84,-47.51705460883511,-14.503352803380295,0,142,169,14,169,FAIL,reports_json/btcusdt_slice_2026_ytd_atr_trailing_no_tp_conf060_stress.json
ETHUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2026-04-25T23:55:00+00:00,fixed,False,0.3,zero_cost,12764,38.177687245377626,1.00304313841858,0.40037702000000963,1000.4003770200001,0.4519159004796308,3.13676762770299e-05,0.0,0.0,0.0,9321,3443,-1.7946630600000013,2.1950400800000103,3279,7310,0,2175,0,WEAK,reports_json/ethusdt_full_fixed_conf030_zero_cost.json
ETHUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2024-12-31T23:55:00+00:00,fixed,False,0.3,zero_cost,5051,39.299148683429024,1.031640639537396,1.692194559999992,1001.69219456,0.21685717860034395,0.00033502169075430447,0.0,0.0,0.0,3671,1380,-0.21790544000000853,1.9101000000000004,1257,2802,0,992,0,WEAK,reports_json/ethusdt_slice_2024_fixed_conf030_zero_cost.json
ETHUSDT,bybit,5m,2025-01-01T00:00:00+00:00,2025-12-31T23:55:00+00:00,fixed,False,0.3,zero_cost,5947,36.77484445939129,0.9646934287876192,-2.2708155199999887,997.72918448,0.31694966727551904,-0.0003818421927022009,0.0,0.0,0.0,4341,1606,-1.8807712999999944,-0.3900442199999944,1548,3520,0,879,0,FAIL,reports_json/ethusdt_slice_2025_fixed_conf030_zero_cost.json
ETHUSDT,bybit,5m,2026-01-01T00:00:00+00:00,2026-04-25T23:55:00+00:00,fixed,False,0.3,zero_cost,1756,39.57858769931663,1.0736021365479387,1.0074909800000058,1001.0074909800001,0.07196280659174031,0.0005737420159453336,0.0,0.0,0.0,1303,453,0.31110110000000196,0.6963898800000038,474,984,0,298,0,WEAK,reports_json/ethusdt_slice_2026_ytd_fixed_conf030_zero_cost.json
ETHUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2026-04-25T23:55:00+00:00,fixed,False,0.3,realistic_taker,13016,34.188690842040565,0.6355177510940361,-62.84714187681895,937.1528581231811,6.2864149609988225,-0.004828452817825672,41.77773714343813,22.78785677835173,0.0,9525,3491,-47.93312285178216,-14.914019025036794,3193,7677,0,2146,0,FAIL,reports_json/ethusdt_full_fixed_conf030_realistic_taker.json
ETHUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2024-12-31T23:55:00+00:00,fixed,False,0.3,realistic_taker,5176,34.54404945904173,0.6363194691685348,-25.935452590505843,974.0645474094941,2.593684460642724,-0.005010713406202829,17.492175368689097,9.541186663550295,0.0,3769,1407,-20.30863275922105,-5.626819831284791,1216,2995,0,965,0,FAIL,reports_json/ethusdt_slice_2024_fixed_conf030_realistic_taker.json
ETHUSDT,bybit,5m,2025-01-01T00:00:00+00:00,2025-12-31T23:55:00+00:00,fixed,False,0.3,realistic_taker,6046,33.443599073767786,0.6261864214633952,-31.076188669501207,968.9238113304988,3.114503118097555,-0.0051399584302846855,19.765821000200525,10.78135686158816,0.0,4436,1610,-22.737638522591208,-8.338550146909995,1520,3649,0,877,0,FAIL,reports_json/ethusdt_slice_2025_fixed_conf030_realistic_taker.json
ETHUSDT,bybit,5m,2026-01-01T00:00:00+00:00,2026-04-25T23:55:00+00:00,fixed,False,0.3,realistic_taker,1781,35.71027512633352,0.6801556615205044,-5.698475269495046,994.301524730505,0.5714143758881051,-0.0031995930766395542,4.4723432065786115,2.439460040060319,0.0,1312,469,-4.812903354729567,-0.885571914765479,457,1027,0,297,0,FAIL,reports_json/ethusdt_slice_2026_ytd_fixed_conf030_realistic_taker.json
ETHUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2026-04-25T23:55:00+00:00,fixed,False,0.3,stress,13436,30.760643048526347,0.49657458517084596,-100.00062924425754,899.9993707557425,10.001212517297347,-0.007442738109873291,43.18251746752864,58.8852522548489,0.0,9792,3644,-74.38400962968706,-25.616619614570485,3040,8290,0,2106,0,FAIL,reports_json/ethusdt_full_fixed_conf030_stress.json
ETHUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2024-12-31T23:55:00+00:00,fixed,False,0.3,stress,5266,31.143182681352073,0.49719922150981094,-40.47287078429869,959.5271292157013,4.047287078430281,-0.007685695173622995,17.808396441408828,24.284177876639845,0.0,3828,1438,-30.691192866547116,-9.781677917751573,1134,3162,0,970,0,FAIL,reports_json/ethusdt_slice_2024_fixed_conf030_stress.json
ETHUSDT,bybit,5m,2025-01-01T00:00:00+00:00,2025-12-31T23:55:00+00:00,fixed,False,0.3,stress,6319,29.941446431397374,0.4876353429030051,-49.93885349219379,950.0611465078063,4.996146469812723,-0.007902967794301914,20.708205825352383,28.238461931011404,0.0,4599,1720,-36.06649585038739,-13.872357641806405,1461,4018,0,840,0,FAIL,reports_json/ethusdt_slice_2025_fixed_conf030_stress.json
ETHUSDT,bybit,5m,2026-01-01T00:00:00+00:00,2026-04-25T23:55:00+00:00,fixed,False,0.3,stress,1838,32.48095756256801,0.5402651437794417,-9.42211028610512,990.5778897138949,0.9433606214818382,-0.005126284160013667,4.6185176362759925,6.297979435514143,0.0,1357,481,-7.533119384403986,-1.8889909017011346,445,1104,0,289,0,FAIL,reports_json/ethusdt_slice_2026_ytd_fixed_conf030_stress.json
ETHUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2026-04-25T23:55:00+00:00,fixed,False,0.45,zero_cost,9238,38.666378003896945,1.0813856015322452,7.681866739999974,1007.6818667399999,0.1438556210082451,0.0008315508486685401,0.0,0.0,0.0,5770,3468,2.6401472199999843,5.04171951999999,2666,5286,0,1286,0,WEAK,reports_json/ethusdt_full_fixed_conf045_zero_cost.json
ETHUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2024-12-31T23:55:00+00:00,fixed,False,0.45,zero_cost,3623,39.470052442727024,1.098057793060372,3.7605497799999874,1003.76054978,0.09071164264116485,0.0010379657134970983,0.0,0.0,0.0,2232,1391,1.8671375799999952,1.8934121999999916,1014,2014,0,595,0,WEAK,reports_json/ethusdt_slice_2024_fixed_conf045_zero_cost.json
ETHUSDT,bybit,5m,2025-01-01T00:00:00+00:00,2025-12-31T23:55:00+00:00,fixed,False,0.45,zero_cost,4336,37.36162361623616,1.055751128190662,2.5753026599999886,1002.57530266,0.14455048699857073,0.0005939351153136505,0.0,0.0,0.0,2718,1618,0.5168464999999924,2.058456159999997,1284,2566,0,486,0,WEAK,reports_json/ethusdt_slice_2025_fixed_conf045_zero_cost.json
ETHUSDT,bybit,5m,2026-01-01T00:00:00+00:00,2026-04-25T23:55:00+00:00,fixed,False,0.45,zero_cost,1271,40.83398898505114,1.1420670279105043,1.3892657999999973,1001.3892658,0.03546587293663659,0.001093049409913452,0.0,0.0,0.0,818,453,0.24074313999999644,1.1485226600000007,368,703,0,200,0,PASS_CANDIDATE,reports_json/ethusdt_slice_2026_ytd_fixed_conf045_zero_cost.json
ETHUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2026-04-25T23:55:00+00:00,fixed,False,0.45,realistic_taker,9433,35.04717481183081,0.6896165232196839,-38.57564305514244,961.4243569448575,3.873690441180952,-0.004089435286244296,30.112359835942176,16.424924263423446,0.0,5892,3541,-26.180215514592913,-12.39542754054953,2597,5590,0,1246,0,FAIL,reports_json/ethusdt_full_fixed_conf045_realistic_taker.json
ETHUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2024-12-31T23:55:00+00:00,fixed,False,0.45,realistic_taker,3706,35.45601726929304,0.6929413045662326,-15.600697615626595,984.3993023843734,1.5763405703715958,-0.004209578417600269,12.505520206822563,6.821193175425692,0.0,2294,1412,-10.296628015292463,-5.304069600334132,986,2142,0,578,0,FAIL,reports_json/ethusdt_slice_2024_fixed_conf045_realistic_taker.json
ETHUSDT,bybit,5m,2025-01-01T00:00:00+00:00,2025-12-31T23:55:00+00:00,fixed,False,0.45,realistic_taker,4422,34.283129805517866,0.6812994650284291,-19.246203862654127,980.7537961373458,1.9272787820557402,-0.004352375364688858,14.32640101060026,7.81440081174948,0.0,2772,1650,-12.974911835064455,-6.271292027589672,1250,2695,0,477,0,FAIL,reports_json/ethusdt_slice_2025_fixed_conf045_realistic_taker.json
ETHUSDT,bybit,5m,2026-01-01T00:00:00+00:00,2026-04-25T23:55:00+00:00,fixed,False,0.45,realistic_taker,1297,36.62297609868928,0.7207608915144929,-3.621111014304312,996.3788889856957,0.36381143536812727,-0.0027919128868961543,3.2513847761225634,1.7734827314956532,0.0,824,473,-2.9133113597802938,-0.7077996545240174,361,749,0,187,0,FAIL,reports_json/ethusdt_slice_2026_ytd_fixed_conf045_realistic_taker.json
ETHUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2026-04-25T23:55:00+00:00,fixed,False,0.45,stress,9688,31.606110652353426,0.541206200225363,-65.31117107133878,934.6888289286612,6.5346934044229865,-0.006741450358313251,30.92142320170265,42.16558146713579,0.0,6044,3644,-42.74228896917404,-22.568882102164743,2461,6032,0,1195,0,FAIL,reports_json/ethusdt_full_fixed_conf045_stress.json
ETHUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2024-12-31T23:55:00+00:00,fixed,False,0.45,stress,3788,32.1805702217529,0.5498736443128469,-25.929913776745927,974.0700862232541,2.5967183551464896,-0.006845278188158904,12.775514010578837,17.421157869021933,0.0,2345,1443,-16.667842883841647,-9.262070892904276,934,2284,0,570,0,FAIL,reports_json/ethusdt_slice_2024_fixed_conf045_stress.json
ETHUSDT,bybit,5m,2025-01-01T00:00:00+00:00,2025-12-31T23:55:00+00:00,fixed,False,0.45,stress,4553,31.03448275862069,0.5333198014004175,-32.41828350959064,967.5817164904093,3.243254607492502,-0.007120202835403171,14.766188515341586,20.13571300886388,0.0,2847,1706,-21.19775659288688,-11.22052691670375,1182,2922,0,449,0,FAIL,reports_json/ethusdt_slice_2025_fixed_conf045_stress.json
ETHUSDT,bybit,5m,2026-01-01T00:00:00+00:00,2026-04-25T23:55:00+00:00,fixed,False,0.45,stress,1338,32.062780269058294,0.5495707227155392,-6.811417766521452,993.1885822334785,0.6811417766520891,-0.005090745714888978,3.346989391015433,4.564077060845992,0.0,850,488,-4.875615852806259,-1.9358019137151925,345,821,0,172,0,FAIL,reports_json/ethusdt_slice_2026_ytd_fixed_conf045_stress.json
ETHUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2026-04-25T23:55:00+00:00,fixed,False,0.51,zero_cost,6544,38.78361858190709,1.099680591147631,6.657105800000002,1006.6571058,0.12328114942266784,0.001017283893643032,0.0,0.0,0.0,4332,2212,2.1252734800000086,4.531832319999993,1959,3790,0,795,0,WEAK,reports_json/ethusdt_full_fixed_conf051_zero_cost.json
ETHUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2024-12-31T23:55:00+00:00,fixed,False,0.51,zero_cost,2478,40.7183212267958,1.1556465950307158,4.014305659999998,1004.01430566,0.07828093076884331,0.0016199780710250194,0.0,0.0,0.0,1621,857,2.226023900000006,1.7882817599999925,735,1367,0,376,0,PASS_CANDIDATE,reports_json/ethusdt_slice_2024_fixed_conf051_zero_cost.json
ETHUSDT,bybit,5m,2025-01-01T00:00:00+00:00,2025-12-31T23:55:00+00:00,fixed,False,0.51,zero_cost,3135,37.06539074960127,1.0503890377832057,1.6916626600000073,1001.69166266,0.10208337450891135,0.0005396053141945797,0.0,0.0,0.0,2089,1046,-0.24668645999999705,1.9383491200000043,940,1891,0,304,0,WEAK,reports_json/ethusdt_slice_2025_fixed_conf051_zero_cost.json
ETHUSDT,bybit,5m,2026-01-01T00:00:00+00:00,2026-04-25T23:55:00+00:00,fixed,False,0.51,zero_cost,926,39.30885529157667,1.1285677606402609,0.9511468799999957,1000.95114688,0.043890083951571464,0.0010271564578833647,0.0,0.0,0.0,620,306,0.1314860399999998,0.819660839999996,284,531,0,111,0,PASS_CANDIDATE,reports_json/ethusdt_slice_2026_ytd_fixed_conf051_zero_cost.json
ETHUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2026-04-25T23:55:00+00:00,fixed,False,0.51,realistic_taker,6676,35.3654883163571,0.7063565929126796,-25.673575528643724,974.3264244713563,2.6191056282306757,-0.0038456524159142785,21.165326036899454,11.544723926135688,0.0,4415,2261,-18.693743093940355,-6.97983243470337,1904,3977,0,795,0,FAIL,reports_json/ethusdt_full_fixed_conf051_realistic_taker.json
ETHUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2024-12-31T23:55:00+00:00,fixed,False,0.51,realistic_taker,2537,36.972802522664566,0.7417103337375028,-8.78867236783773,991.2113276321622,0.9342059994827444,-0.003464198804823701,8.528872275030993,4.652112545324512,0.0,1659,878,-6.133319955259024,-2.655352412578707,722,1439,0,376,0,FAIL,reports_json/ethusdt_slice_2024_fixed_conf051_realistic_taker.json
ETHUSDT,bybit,5m,2025-01-01T00:00:00+00:00,2025-12-31T23:55:00+00:00,fixed,False,0.51,realistic_taker,3200,34.0,0.6770588842253584,-14.136442141323117,985.8635578586769,1.4138090771318568,-0.004417638169163474,10.282344731661285,5.608551829715543,0.0,2132,1068,-10.295413500065079,-3.841028641258038,913,1983,0,304,0,FAIL,reports_json/ethusdt_slice_2025_fixed_conf051_realistic_taker.json
ETHUSDT,bybit,5m,2026-01-01T00:00:00+00:00,2026-04-25T23:55:00+00:00,fixed,False,0.51,realistic_taker,934,35.76017130620985,0.7179424591662629,-2.699129896172566,997.3008701038274,0.2705603767402598,-0.0028898607025402206,2.336102728896376,1.2742379341341241,0.0,622,312,-2.2686744925005007,-0.43045540367206536,269,553,0,112,0,FAIL,reports_json/ethusdt_slice_2026_ytd_fixed_conf051_realistic_taker.json
ETHUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2026-04-25T23:55:00+00:00,fixed,False,0.51,stress,6830,31.932650073206442,0.5525799744559118,-44.62856153790695,955.371438462093,4.486884605033029,-0.006534196418434399,21.660852669858954,29.537530063512836,0.0,4525,2305,-31.026331565505867,-13.602229972401082,1782,4269,0,779,0,FAIL,reports_json/ethusdt_full_fixed_conf051_stress.json
ETHUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2024-12-31T23:55:00+00:00,fixed,False,0.51,stress,2568,33.33333333333333,0.5883371306430579,-15.715377154464337,984.2846228455356,1.5962547582371513,-0.006119695153607608,8.633960583073192,11.773585252626084,0.0,1673,895,-10.57649013235853,-5.138887022105807,676,1517,0,375,0,FAIL,reports_json/ethusdt_slice_2024_fixed_conf051_stress.json
ETHUSDT,bybit,5m,2025-01-01T00:00:00+00:00,2025-12-31T23:55:00+00:00,fixed,False,0.51,stress,3291,30.872075357034333,0.5263409782606292,-23.87169964989426,976.1283003501057,2.388546479317481,-0.0072536310087797816,10.593223586678244,14.445305547265933,0.0,2198,1093,-16.69643141308123,-7.175268236813031,852,2145,0,294,0,FAIL,reports_json/ethusdt_slice_2025_fixed_conf051_stress.json
ETHUSDT,bybit,5m,2026-01-01T00:00:00+00:00,2026-04-25T23:55:00+00:00,fixed,False,0.51,stress,965,31.917098445595855,0.5527245704033033,-4.954238929059512,995.0457610709404,0.4954613694705131,-0.005133926351357007,2.411983102075718,3.2890682865487832,0.0,652,313,-3.7513650930267333,-1.2028738360327784,254,604,0,107,0,FAIL,reports_json/ethusdt_slice_2026_ytd_fixed_conf051_stress.json
ETHUSDT,bybit,5m,2024-01-01T00:05:00+00:00,2026-04-25T23:55:00+00:00,fixed,False,0.6,zero_cost,3172,36.79066834804539,1.0249714902403932,0.836427600000009,1000.8364276,0.14224986655726055,0.00026369092055485784,0.0,0.0,0.0,2456,716,0.3591149600000065,0.47731264000000234,936,1920,0,316,0,WEAK,reports_json/ethusdt_full_fixed_conf060_zero_cost.json
